Sno,year,make,model,trim,body,transmission,condition,odometer,color,interior,seller,sellingprice,vehicle_type,oil_filter,engine_oil,washer_plug_drain,dust_and_pollen_filter,whell_alignment_and_balancing,air_clean_filter,fuel_filter,spark_plug,brake_fluid,brake_and_clutch_oil,transmission_fluid,brake_pads,clutch,coolant
154,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.7,18600,white,black,nissan infiniti lt,24750,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
155,2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,4.3,17523,—,black,nissan infiniti lt,26500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
156,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4,11440,black,black,nissan infiniti lt,23000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
157,2013,Hyundai,Sonata,GLS,Sedan,automatic,3.6,28231,gray,gray,gm financial,13400,car,1,1,1,1,0,0,0,0,0,0,0,0,0,0
158,2013,Hyundai,Santa Fe,Limited,SUV,automatic,4.2,13225,black,brown,hyundai motor america/co car,26000,car,1,1,1,1,0,1,0,0,0,0,0,0,0,0
159,2013,Hyundai,Sonata,GLS,Sedan,automatic,3.5,41888,gray,gray,avis corporation,11900,car,1,1,1,1,0,1,1,0,0,0,0,0,0,0
160,2013,Hyundai,Sonata,Limited,Sedan,automatic,3.7,35428,black,beige,hyundai motor finance,16200,car,1,1,1,1,0,1,0,0,0,0,0,0,0,0
161,2013,Hyundai,Elantra,GLS,Sedan,automatic,3.5,36307,gray,gray,enterprise vehicle exchange/orange,11700,car,1,1,1,1,0,1,0,0,0,0,0,0,0,0
162,2013,Hyundai,Sonata Hybrid,Limited,Sedan,automatic,4.6,13736,black,beige,hyundai motor america/co car,17700,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0
163,2013,Hyundai,Elantra,GLS,Sedan,automatic,2,25442,gold,beige,enterprise vehicle exchange / tra / rental / tulsa,6700,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0
164,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.4,15208,white,black,nissan infiniti lt,25250,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0
165,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,2.5,10929,white,gray,nissan infiniti lt,21000,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0
166,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.4,29672,white,black,nissan infiniti lt,23000,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0
167,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,3.7,22165,black,beige,nissan infiniti lt,22750,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0
168,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.5,21263,black,beige,nissan infiniti lt,22000,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0
169,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.5,24971,gray,black,nissan infiniti lt,21250,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0
170,2013,Hyundai,Elantra,Limited,Sedan,automatic,4.5,37290,white,beige,enterprise vehicle exchange/orange,11000,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0
171,2013,Hyundai,Santa Fe,Sport 2.0T,SUV,automatic,4.7,17367,black,beige,hyundai motor america/co car,24100,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0
172,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.3,11847,white,beige,nissan infiniti lt,25000,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0
173,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.1,15562,gray,black,nissan infiniti lt,24500,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0
174,2013,Hyundai,Sonata,Limited,Sedan,automatic,4.3,18479,white,burgundy,hyundai motor america/co car,18100,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0
175,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.4,22021,black,black,nissan infiniti lt,22000,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0
176,2013,Hyundai,Accent,GLS,Sedan,automatic,2,34136,black,beige,enterprise vehicle exchange / tra / rental / tulsa,8100,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
177,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4,28668,gray,—,nissan infiniti lt,23000,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
178,2013,Hyundai,Veloster,Turbo,Hatchback,automatic,3.6,10474,white,black,hyundai motor america/co car,16100,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
179,2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,4.2,16338,gray,black,nissan infiniti lt,25500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
180,2013,Hyundai,Accent,GLS,Sedan,automatic,,47010,silver,gray,hertz/tra,3500,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
181,2013,Hyundai,Elantra Coupe,SE,Elantra Coupe,automatic,4.3,11809,black,black,hyundai motor america/co car,16100,car,1,1,1,0,0,0,0,0,0,0,0,0,0,0
182,2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,4.2,15131,white,black,nissan infiniti lt,26000,car,1,1,1,0,1,0,0,0,0,0,0,0,0,0
183,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.5,28053,black,black,nissan infiniti lt,25000,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
184,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.1,19587,blue,gray,nissan infiniti lt,23500,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
185,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.6,20246,gray,black,nissan infiniti lt,24750,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
186,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.1,19957,—,beige,nissan infiniti lt,21750,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
187,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,3.7,17337,white,black,nissan infiniti lt,20250,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
188,2013,Hyundai,Sonata,GLS,Sedan,automatic,1,48510,white,tan,hertz/tra,6500,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
189,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,3.6,23104,blue,black,nissan infiniti lt,22750,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
190,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.6,5017,white,beige,nissan infiniti lt,23500,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
191,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,2.2,24054,gray,black,nissan infiniti lt,18750,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
192,2013,Hyundai,Sonata,GLS,Sedan,automatic,3.7,36194,silver,gray,avis rac/san leandro,13200,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
193,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,2.6,14264,white,tan,nissan infiniti lt,20750,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
194,2013,Hyundai,Sonata Hybrid,Limited,Sedan,automatic,4.7,8595,silver,gray,hyundai motor america/co car,18500,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
195,2013,Hyundai,Accent,GS,Hatchback,automatic,4.6,9927,black,black,hyundai motor america/co car,11300,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
196,2013,Hyundai,Elantra,GLS,Sedan,automatic,3.5,37759,beige,beige,avis corporation,11800,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
197,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.3,17232,white,—,nissan infiniti lt,24500,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
198,2013,Infiniti,FX,FX37,SUV,automatic,4.1,40087,gray,black,infiniti financial services,27250,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
199,2013,Hyundai,Elantra,GLS,Sedan,automatic,1,25960,gray,gray,enterprise vehicle exchange / tra / rental / tulsa,8800,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
200,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,3.5,25132,white,black,nissan infiniti lt,23500,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
201,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.3,14887,gray,black,nissan infiniti lt,24500,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
202,2013,Hyundai,Accent,GLS,Sedan,automatic,3.6,41841,gray,beige,dtg operations inc,9400,car,1,1,1,0,1,1,1,0,0,0,0,0,0,0
203,2013,Hyundai,Azera,Base,Sedan,automatic,4.5,34566,silver,black,hyundai motor america/co car,20300,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
204,2013,Hyundai,Santa Fe,Sport 2.0T,SUV,automatic,5,10747,black,black,hyundai motor america/co car,25800,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
205,2013,Hyundai,Elantra,GLS,Sedan,automatic,1,42798,gray,gray,fox rent a car tra,7600,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
206,2013,Hyundai,Sonata Hybrid,Base,Sedan,automatic,4.4,16684,white,tan,hyundai motor america/co car,14800,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
207,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,1.9,18420,gray,beige,nissan infiniti lt,18250,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
208,2013,Hyundai,Elantra,GLS,Sedan,automatic,2,35824,gray,gray,enterprise vehicle exchange / tra / rental / tulsa,8700,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
209,2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,4.1,17090,black,black,nissan infiniti lt,21500,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
210,2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,2.6,12735,black,black,nissan infiniti lt,22500,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
211,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.3,24031,blue,black,nissan infiniti lt,20500,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
212,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,3.7,29907,gray,black,nissan infiniti lt,21000,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
213,2013,Hyundai,Tucson,GLS,SUV,automatic,4.2,19109,red,black,hyundai motor america/co car,17500,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
214,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.3,26396,gray,black,nissan infiniti lt,23750,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
215,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,2.1,23507,gray,black,nissan infiniti lt,21000,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
216,2013,Hyundai,Sonata,GLS,Sedan,automatic,3.8,34745,white,tan,avis corporation,12700,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
217,2013,Hyundai,Elantra,Limited,Sedan,automatic,4.8,10564,black,gray,hyundai motor america/co car,16500,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
218,2013,Hyundai,Azera,Base,Sedan,automatic,4.7,16132,black,black,hyundai motor america/co car,21400,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
219,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.7,16854,gray,gray,nissan infiniti lt,25750,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
220,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.4,19551,white,black,nissan infiniti lt,25000,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
221,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.4,14486,brown,black,nissan infiniti lt,22000,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
222,2013,Hyundai,Sonata Hybrid,Limited,Sedan,automatic,4.2,17831,white,beige,hyundai motor america/co car,18200,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
223,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,2.7,26792,gray,gray,nissan infiniti lt,18000,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
224,2013,Hyundai,Azera,Base,Sedan,automatic,4.3,19152,silver,beige,hyundai motor america/co car,22200,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
225,2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,4.4,19492,white,black,nissan infiniti lt,26250,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
226,2013,Hyundai,Sonata,GLS,Sedan,automatic,3.4,50160,blue,gray,avis rac/san leandro,11900,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
227,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.5,19368,white,black,nissan infiniti lt,23000,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
228,2013,Hyundai,Genesis,5.0 R-Spec,Sedan,automatic,3.9,12154,white,black,hyundai motor america/co car,27500,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
229,2013,Hyundai,Equus,Ultimate,Sedan,automatic,4.3,11566,white,beige,hyundai buybacks,25000,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
230,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.7,25635,white,beige,nissan infiniti lt,26500,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
231,2013,Hyundai,Sonata,GLS,Sedan,automatic,3.7,39062,blue,gray,avis corporation,12200,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
232,2013,Hyundai,Elantra,GLS,Sedan,automatic,2,29006,gray,gray,enterprise vehicle exchange / tra / rental / tulsa,8700,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
233,2013,Hyundai,Elantra,GLS,Sedan,automatic,4.8,8559,red,beige,hyundai buybacks,10800,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
234,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,3.9,26907,gray,black,nissan infiniti lt,21750,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
235,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,3.4,14765,gray,black,nissan infiniti lt,23500,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
236,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.3,18673,gray,gray,nissan infiniti lt,22000,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
237,2013,Hyundai,Elantra,GLS,Sedan,automatic,,37279,red,beige,enterprise vehicle exchange / tra / rental / tulsa,4500,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
238,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,3.7,20707,white,black,nissan infiniti lt,23500,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
239,2013,Hyundai,Veloster,Turbo,Hatchback,automatic,4.2,8467,black,black,hyundai motor america/co car,16300,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
240,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.4,16009,gray,black,nissan infiniti lt,22750,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
241,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4,15260,silver,black,nissan infiniti lt,24500,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
242,2013,Hyundai,Sonata Hybrid,Base,Sedan,automatic,4.4,9539,silver,gray,hyundai motor america/co car,14900,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
243,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,3.6,20976,black,black,nissan infiniti lt,21000,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
244,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.6,22294,black,black,nissan infiniti lt,24750,car,1,1,1,0,0,1,1,0,0,0,0,1,1,0
245,2013,Hyundai,Sonata,GLS,Sedan,automatic,2,44135,gray,gray,fox rent a car tra,8400,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
246,2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,4,30556,gray,black,nissan infiniti lt,23500,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
247,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.1,29731,white,beige,nissan infiniti lt,21000,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
248,2013,Hyundai,Elantra,GLS,Sedan,automatic,1,36957,red,beige,enterprise vehicle exchange / tra / rental / tulsa,9400,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
249,2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,4.4,13321,white,gray,nissan infiniti lt,26000,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
250,2013,Hyundai,Azera,Base,Sedan,automatic,3.6,6552,black,black,hyundai motor america/co car,21400,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
251,2013,Hyundai,Sonata Hybrid,Limited,Sedan,automatic,4.3,22143,red,beige,hyundai motor america/co car,17100,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
252,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.5,23420,gray,black,nissan infiniti lt,22250,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
253,2013,Hyundai,Accent,GLS,Sedan,automatic,2,33078,white,beige,enterprise vehicle exchange / tra / rental / tulsa,7800,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
254,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,3.2,28875,gray,black,nissan infiniti lt,21000,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
255,2013,Hyundai,Accent,SE,Hatchback,automatic,4.9,6747,gray,black,hyundai motor america/co car,11900,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
256,2013,Hyundai,Elantra,GLS,Sedan,automatic,4.4,38170,gray,beige,enterprise vehicle exchange/orange,11600,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
257,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.4,23156,white,black,nissan infiniti lt,23000,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
258,2013,Hyundai,Sonata,GLS,Sedan,automatic,2.8,32387,silver,gray,skyhigh remarketing inc,9750,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
259,2013,Hyundai,Sonata,GLS,Sedan,automatic,4.2,40593,white,beige,enterprise veh exchange/rental,12000,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
260,2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,4.8,13661,gray,black,nissan infiniti lt,26500,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
261,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.5,21557,white,black,nissan infiniti lt,25250,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
262,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,3.8,20067,gray,black,nissan infiniti lt,24000,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
263,2013,Hyundai,Sonata,Limited,Sedan,automatic,3.9,45991,gray,gray,hyundai motor america/co car,17200,car,1,1,1,0,1,0,0,0,0,1,0,0,0,0
264,2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,4.2,22354,gray,black,nissan infiniti lt,25000,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
265,2013,Hyundai,Genesis,3.8,Sedan,automatic,4.6,20952,silver,black,hyundai motor america/co car,22200,car,1,1,1,0,0,0,0,0,0,1,0,0,0,0
266,2013,Hyundai,Santa Fe,Sport 2.0T,SUV,automatic,4.6,15758,gray,black,hyundai motor america/co car,21400,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
267,2013,Hyundai,Sonata,GLS,Sedan,automatic,3.7,37154,black,gray,hyundai motor finance,12100,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
268,2013,Hyundai,Elantra,GLS,Sedan,automatic,2.4,35963,black,gray,hyundai motor finance,11500,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
269,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.4,28920,blue,gray,nissan infiniti lt,23250,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
270,2013,Hyundai,Genesis,3.8,Sedan,automatic,3,19893,white,beige,remarketing by ge/film vehicle services,22500,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
271,2013,Hyundai,Elantra,GLS,Sedan,automatic,3.8,38594,gray,gray,avis corporation,11800,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
272,2013,Hyundai,Elantra,GLS,Sedan,automatic,4.4,19035,gray,gray,hyundai motor america/co car,12600,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
273,2013,Infiniti,G Coupe,G37 Sport,G Coupe,automatic,4.4,16605,black,black,nissan infiniti lt,25500,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
274,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,3.8,28127,silver,black,nissan infiniti lt,21500,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
275,2013,Hyundai,Santa Fe,Sport 2.0T,SUV,automatic,4.5,14076,gray,black,hyundai motor america/co car,25500,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
276,2013,Hyundai,Elantra Coupe,GS,Elantra Coupe,automatic,1,999999,blue,gray,hyundai motor finance,2500,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
277,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.4,17916,blue,black,nissan infiniti lt,24750,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
278,2013,Hyundai,Elantra,GLS,Sedan,automatic,4.6,42006,gray,beige,enterprise veh exchange/rental,11300,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
279,2013,Hyundai,Equus,Ultimate,Sedan,automatic,4.1,7755,black,black,hyundai motor america/co car,36000,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
280,2013,Hyundai,Elantra,GLS,Sedan,automatic,4.9,41481,silver,gray,avis rac/san leandro,11500,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
281,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,3.9,22828,black,black,nissan infiniti lt,24500,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
282,2013,Hyundai,Sonata Hybrid,Base,Sedan,,4.8,1111,silver,gray,hyundai motor america/co car,15800,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
283,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.2,19729,—,black,nissan infiniti lt,24500,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
284,2013,Hyundai,Accent,SE,Hatchback,automatic,4.6,27387,silver,black,hyundai motor america/co car,11400,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
285,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,3.9,23097,white,black,nissan infiniti lt,21250,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
286,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.5,9373,black,black,nissan infiniti lt,26250,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
287,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.9,15802,silver,black,nissan infiniti lt,25000,car,1,1,1,0,0,1,1,0,1,0,1,0,0,0
288,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.5,27333,black,black,nissan infiniti lt,24500,car,1,1,1,0,1,0,0,0,1,1,1,1,0,0
289,2013,Hyundai,Sonata Hybrid,Base,Sedan,automatic,4.9,8495,white,beige,hyundai motor america/co car,16100,car,1,1,1,0,1,0,0,0,1,1,1,1,0,0
290,2013,Hyundai,Sonata,GLS,Sedan,automatic,4.3,22033,silver,gray,hyundai motor finance,13700,car,1,1,1,0,1,0,0,0,1,1,1,1,0,0
291,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.4,20263,black,black,nissan infiniti lt,26000,car,1,1,1,0,1,0,0,0,0,1,0,1,0,0
292,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.2,28694,black,black,nissan infiniti lt,21500,car,1,1,1,0,1,0,0,0,0,1,0,1,0,0
293,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.4,30464,gray,black,nissan infiniti lt,24000,car,1,1,1,0,1,0,0,0,0,1,0,1,0,0
294,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.6,10610,white,gray,nissan infiniti lt,23500,car,1,1,1,0,1,0,0,0,0,1,0,1,0,0
295,2013,Hyundai,Elantra,GLS,Sedan,automatic,,25447,silver,gray,enterprise vehicle exchange / tra / rental / tulsa,7500,car,1,1,1,0,1,0,0,0,0,1,0,1,0,0
296,2013,Hyundai,Elantra,Limited,Sedan,automatic,3.1,13505,red,tan,hyundai motor america/co car,13800,car,1,1,1,0,1,0,0,0,0,1,0,1,0,0
297,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.4,19573,white,gray,nissan infiniti lt,22000,car,1,1,1,0,1,0,0,0,0,1,0,1,0,0
298,2013,Hyundai,Veloster,Base,Hatchback,automatic,4.8,27532,yellow,black,hyundai buybacks,11300,car,1,1,1,0,1,0,0,0,0,1,0,1,0,0
299,2013,Hyundai,Elantra,GLS,Sedan,automatic,2,33158,gray,beige,enterprise vehicle exchange / tra / rental / tulsa,9400,car,1,1,1,0,1,0,0,0,0,1,0,1,0,0
300,2013,Hyundai,Sonata,GLS,Sedan,automatic,4.4,36991,white,beige,avis rac/san leandro,13400,car,1,1,1,0,1,0,0,0,0,1,0,1,0,0
301,2013,Hyundai,Sonata,GLS,Sedan,automatic,2,35518,red,beige,enterprise vehicle exchange / tra / rental / tulsa,10700,car,1,1,1,0,1,0,0,0,0,1,0,1,0,0
302,2013,Hyundai,Santa Fe,Limited,SUV,automatic,5,15160,blue,gray,hyundai buybacks,22200,car,1,1,1,0,1,0,0,0,0,1,0,1,0,0
303,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,3.7,20202,black,black,nissan infiniti lt,21750,car,1,1,1,0,1,0,0,0,0,1,0,1,0,0
304,2013,Hyundai,Genesis Coupe,3.8 Track,Genesis Coupe,automatic,4.8,12730,red,black,hyundai motor america/co car,23000,car,1,1,1,0,1,0,0,0,0,1,0,1,1,1
305,2013,Hyundai,Sonata Hybrid,Limited,Sedan,automatic,4.7,11798,black,gray,hyundai motor america/co car,18400,car,1,1,1,0,1,0,0,0,0,1,0,1,1,0
306,2013,Hyundai,Santa Fe,Sport,SUV,automatic,4.3,41783,green,beige,avis rac/san leandro,17400,car,1,1,1,0,1,0,0,0,0,1,0,1,1,1
307,2013,Hyundai,Genesis,5.0 R-Spec,Sedan,automatic,4.4,35995,silver,black,hyundai motor america/co car,27200,car,1,1,1,0,1,0,0,0,0,1,0,1,1,0
308,2013,Infiniti,G Sedan,G37 Journey,G Sedan,automatic,4.6,17541,white,gray,nissan infiniti lt,24750,car,1,1,1,0,0,1,1,0,0,0,0,0,0,0
309,2013,Hyundai,Sonata,GLS,Sedan,automatic,3.8,40322,silver,gray,avis corporation,12300,car,1,1,1,0,0,1,1,0,0,0,0,0,0,0
310,2013,Hyundai,Sonata,GLS,Sedan,automatic,3.8,47516,black,beige,hyundai motor finance,11700,car,1,1,1,0,0,1,1,0,0,0,0,0,0,0
